Chrom	Source	Feature	Start	End	Score	Strand	Frame	Attribute	Gene
NC_060933.1	BestRefSeq	exon	140789323	140789400	.	+	.	ID=exon-NM_003127.4-13;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140789538	140789693	.	+	.	ID=exon-NM_003127.4-14;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140789921	140790125	.	+	.	ID=exon-NM_003127.4-15;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140790632	140790813	.	+	.	ID=exon-NM_003127.4-16;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140791126	140791369	.	+	.	ID=exon-NM_003127.4-17;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140791565	140791687	.	+	.	ID=exon-NM_003127.4-18;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140792592	140792809	.	+	.	ID=exon-NM_003127.4-19;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140794450	140794542	.	+	.	ID=exon-NM_003127.4-20;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140795658	140795792	.	+	.	ID=exon-NM_003127.4-21;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140798323	140798471	.	+	.	ID=exon-NM_003127.4-22;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140799828	140799887	.	+	.	ID=exon-NM_003127.4-23;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140801020	140801218	.	+	.	ID=exon-NM_003127.4-24;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140805248	140805352	.	+	.	ID=exon-NM_003127.4-25;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140805811	140805834	.	+	.	ID=exon-NM_003127.4-26;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140806929	140806964	.	+	.	ID=exon-NM_003127.4-27;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140810402	140810449	.	+	.	ID=exon-NM_003127.4-28;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140811185	140811276	.	+	.	ID=exon-NM_003127.4-29;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140811893	140812037	.	+	.	ID=exon-NM_003127.4-30;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140812155	140812336	.	+	.	ID=exon-NM_003127.4-31;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140814468	140814567	.	+	.	ID=exon-NM_003127.4-32;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140814716	140814913	.	+	.	ID=exon-NM_003127.4-33;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140814994	140815140	.	+	.	ID=exon-NM_003127.4-34;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140815738	140815841	.	+	.	ID=exon-NM_003127.4-35;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140815986	140816148	.	+	.	ID=exon-NM_003127.4-36;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140818578	140818709	.	+	.	ID=exon-NM_003127.4-37;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140818973	140819110	.	+	.	ID=exon-NM_003127.4-38;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140820245	140820349	.	+	.	ID=exon-NM_003127.4-39;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140822496	140822704	.	+	.	ID=exon-NM_003127.4-40;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140824504	140824624	.	+	.	ID=exon-NM_003127.4-41;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140824851	140824972	.	+	.	ID=exon-NM_003127.4-42;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140825735	140825867	.	+	.	ID=exon-NM_003127.4-43;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140828022	140828120	.	+	.	ID=exon-NM_003127.4-44;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140831193	140831352	.	+	.	ID=exon-NM_003127.4-45;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140831968	140832044	.	+	.	ID=exon-NM_003127.4-46;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140832634	140832843	.	+	.	ID=exon-NM_003127.4-47;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140833256	140833552	.	+	.	ID=exon-NM_003127.4-48;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140834253	140834365	.	+	.	ID=exon-NM_003127.4-49;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140834792	140834809	.	+	.	ID=exon-NM_003127.4-50;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140837188	140837242	.	+	.	ID=exon-NM_003127.4-51;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140838995	140839191	.	+	.	ID=exon-NM_003127.4-52;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140839299	140839352	.	+	.	ID=exon-NM_003127.4-53;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140839440	140839586	.	+	.	ID=exon-NM_003127.4-54;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140839676	140839823	.	+	.	ID=exon-NM_003127.4-55;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140840077	140840530	.	+	.	ID=exon-NM_003127.4-56;Parent=rna-NM_003127.4;Dbxref=GeneID:6709,Genbank:NM_003127.4,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_003127.4;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 2;transcript_id=NM_003127.4	SPTAN1
NC_060933.1	BestRefSeq	exon	140759427	140759536	.	+	.	ID=exon-NM_001363765.2-1;Parent=rna-NM_001363765.2;Dbxref=GeneID:6709,Genbank:NM_001363765.2,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001363765.2;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 5;transcript_id=NM_001363765.2	SPTAN1
NC_060933.1	BestRefSeq	exon	140773591	140773830	.	+	.	ID=exon-NM_001363765.2-2;Parent=rna-NM_001363765.2;Dbxref=GeneID:6709,Genbank:NM_001363765.2,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001363765.2;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 5;transcript_id=NM_001363765.2	SPTAN1
NC_060933.1	BestRefSeq	exon	140775625	140775750	.	+	.	ID=exon-NM_001363765.2-3;Parent=rna-NM_001363765.2;Dbxref=GeneID:6709,Genbank:NM_001363765.2,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001363765.2;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 5;transcript_id=NM_001363765.2	SPTAN1
NC_060933.1	BestRefSeq	exon	140781519	140781659	.	+	.	ID=exon-NM_001363765.2-4;Parent=rna-NM_001363765.2;Dbxref=GeneID:6709,Genbank:NM_001363765.2,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001363765.2;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 5;transcript_id=NM_001363765.2	SPTAN1
NC_060933.1	BestRefSeq	exon	140782043	140782189	.	+	.	ID=exon-NM_001363765.2-5;Parent=rna-NM_001363765.2;Dbxref=GeneID:6709,Genbank:NM_001363765.2,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001363765.2;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 5;transcript_id=NM_001363765.2	SPTAN1
NC_060933.1	BestRefSeq	exon	140783667	140783800	.	+	.	ID=exon-NM_001363765.2-6;Parent=rna-NM_001363765.2;Dbxref=GeneID:6709,Genbank:NM_001363765.2,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001363765.2;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 5;transcript_id=NM_001363765.2	SPTAN1
NC_060933.1	BestRefSeq	exon	140783973	140784117	.	+	.	ID=exon-NM_001363765.2-7;Parent=rna-NM_001363765.2;Dbxref=GeneID:6709,Genbank:NM_001363765.2,HGNC:HGNC:11273,MIM:182810;Note=The RefSeq transcript has 4 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SPTAN1;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001363765.2;product=spectrin alpha%2C non-erythrocytic 1%2C transcript variant 5;transcript_id=NM_001363765.2	SPTAN1
